,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44,random_model_n45,random_model_n46,random_model_n47,random_model_n48
524,0,1,2,1,3,2,0,2,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,0,1,3,1,0,0,1,3,3,3,0,2,3,3,0,1,0,2,3,1,3,0,1,0,2,2,2,3,3,3,0,1,2,2,2,2,1,1,0,2,2,2,1,1,0,2,3,1,0,0,0,1,2,0
525,0,1,2,1,3,2,0,0,88,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,0,1,3,1,0,0,2,3,3,3,0,2,1,3,3,1,3,1,1,1,0,3,0,3,3,3,3,2,3,3,2,1,1,0,2,3,0,1,1,1,2,3,0,0,3,2,1,2,3,3,3,2,3,3
526,0,0,0,3,4,0,6,1,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,0,4,2,0,0,3,3,0,0,2,2,0,0,0,2,1,3,0,2,1,0,0,2,2,3,1,2,0,0,1,1,1,2,1,3,1,3,3,3,0,0,1,2,0,1,2,2,0,2,3,3,0,2
527,0,0,0,3,1,4,4,5,92,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,2,1,2,5,0,5,0,0,3,3,0,2,1,3,1,0,3,2,2,1,1,3,3,3,0,3,1,2,3,0,2,0,3,2,2,2,0,0,1,3,3,1,2,1,0,2,1,1,3,1,1,2,2,1,1,2
528,0,1,2,1,1,4,3,7,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,0,2,0,5,0,0,2,0,3,0,0,0,3,2,1,2,1,0,0,3,1,3,0,0,0,3,2,2,1,3,0,0,0,0,1,2,3,3,2,2,2,3,0,0,1,1,0,1,0,1,0,1,3,0
529,0,1,1,0,0,5,2,4,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,3,4,2,3,0,0,0,0,2,0,1,3,0,2,0,1,1,1,1,3,1,0,3,1,3,3,3,0,3,0,1,2,0,2,1,1,1,1,2,0,0,2,1,3,2,2,3,1,3,0,2,2,1,2
530,0,0,0,3,4,0,6,1,13,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,0,4,2,0,0,1,3,3,3,0,0,1,2,0,1,3,0,0,0,2,1,2,0,1,0,3,0,2,3,0,0,2,2,3,3,1,0,3,3,0,1,0,2,3,1,0,0,2,0,1,1,1,2
531,0,1,2,0,0,1,5,2,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,0,0,3,2,3,1,0,0,3,1,0,2,0,1,2,1,1,0,0,2,2,2,2,2,0,2,2,3,2,3,0,2,1,2,1,3,0,0,1,2,1,1,0,0,2,1,2,0,1,3,2,1,2,3,0,2
532,0,1,1,0,0,5,2,4,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,3,4,2,3,0,0,0,2,1,1,2,2,1,3,1,1,1,3,2,1,0,1,0,1,3,1,0,1,1,0,2,1,1,0,0,3,0,2,0,0,0,2,2,0,1,2,1,0,0,1,2,3,2,1
533,0,0,0,3,4,0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,0,4,2,0,0,3,2,2,0,1,2,1,0,0,0,3,2,2,2,0,1,1,2,0,1,0,1,2,0,0,2,1,0,1,0,2,2,2,1,3,3,2,2,3,1,0,0,1,1,3,1,0,1
534,0,0,0,3,4,0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,0,4,2,0,0,1,2,0,1,1,3,1,3,1,3,2,0,1,1,2,1,1,0,0,3,1,1,3,2,2,2,0,0,0,0,1,0,2,2,0,2,2,3,0,1,1,2,1,0,0,2,0,1
535,0,1,2,1,1,4,3,7,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,2,2,0,2,3,5,0,0,2,2,2,3,3,1,0,3,2,1,2,0,3,2,1,0,3,3,3,2,2,0,1,2,3,2,0,3,2,3,0,2,0,0,3,0,1,3,2,1,2,1,0,3,0,3,3,0
536,0,0,1,2,2,1,5,6,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,3,1,2,1,6,0,0,2,2,0,1,1,3,0,1,1,3,1,0,0,3,2,2,3,2,2,2,1,3,2,3,0,3,3,2,2,3,2,2,2,0,1,0,2,2,2,1,3,3,1,3,1,2,0,0
537,0,0,1,2,2,1,5,6,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,3,1,2,1,6,0,0,0,3,0,0,1,2,0,1,3,2,1,2,2,3,3,2,2,2,3,0,3,1,2,1,0,0,0,0,1,3,2,1,0,3,3,0,3,1,2,3,2,2,3,1,1,0,1,3
538,0,0,1,2,2,3,1,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,1,3,1,7,0,0,2,1,0,2,1,2,2,0,0,3,0,1,2,3,0,0,3,1,2,3,2,1,1,2,1,3,0,2,1,3,3,1,1,2,0,1,0,1,0,2,3,0,1,2,0,1,3,1
539,0,1,2,1,3,2,0,0,50,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,0,1,3,1,0,0,3,2,0,0,1,3,0,1,3,0,0,1,3,0,1,2,1,0,1,3,0,2,1,1,0,2,3,3,1,3,2,2,3,0,2,0,2,1,2,1,2,1,1,1,1,1,3,3
540,0,0,0,3,4,0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,0,4,2,0,0,2,0,0,1,0,0,2,1,0,2,3,1,3,3,1,3,1,3,0,3,2,1,1,0,0,2,0,1,0,1,1,1,1,2,3,2,0,0,0,1,2,2,3,2,0,2,2,1
541,0,0,1,2,2,1,5,6,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,3,1,2,1,6,0,0,2,2,3,2,1,3,1,2,0,0,1,2,1,0,3,0,0,2,1,3,3,2,2,1,3,0,1,0,2,2,2,3,0,0,3,3,1,0,0,1,1,1,2,2,3,2,0,0
542,0,1,2,1,3,2,0,2,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,0,2,3,1,0,0,2,0,2,0,1,1,3,3,3,1,3,2,1,1,2,3,0,0,0,3,0,3,0,3,1,2,2,0,3,3,1,1,3,2,0,3,3,2,2,3,3,2,1,1,3,3,3,3
543,0,1,2,1,1,4,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,2,1,2,5,0,5,0,0,0,3,1,0,2,1,3,3,0,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,0,2,1,1,2,3,2,2,1,0,0,1,0,3,3,1,2,1,3,2,1,0,3,0
544,0,0,1,0,0,1,5,6,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,0,0,1,3,1,6,0,0,1,3,1,1,0,2,3,2,3,2,1,3,1,3,3,3,2,3,2,0,3,1,3,3,0,1,3,1,1,3,2,2,2,2,1,2,3,0,2,3,3,0,3,1,0,3,1,2
545,0,0,0,2,2,3,6,1,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,3,0,0,1,3,4,0,4,2,0,0,2,3,3,1,3,0,1,1,3,2,2,0,3,0,0,3,1,3,3,1,3,1,1,1,2,0,3,0,0,1,1,2,1,0,3,0,2,1,1,0,3,3,3,1,0,0,2,0
546,0,1,2,1,3,2,0,2,19,0,0,0,0,0,0,0,0,0,1,1,2,1,0,5,7,0,1,2,2,0,2,3,1,0,0,3,0,2,3,2,0,2,3,1,0,3,0,0,2,2,0,0,3,0,0,1,2,0,0,1,0,2,3,0,2,2,0,1,0,1,2,2,0,2,2,1,0,3,3,2,2,0,0
547,0,1,1,0,0,5,2,4,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,3,4,2,3,0,0,0,0,0,1,2,3,2,0,1,0,2,3,1,3,2,0,0,0,1,2,2,2,3,0,0,3,3,0,1,3,0,1,2,2,1,3,0,3,0,2,2,3,0,3,2,3,2,2
548,0,0,1,2,2,3,1,6,94,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,3,1,3,1,6,0,0,0,3,1,3,1,2,2,3,3,0,2,1,3,2,3,0,0,1,3,1,0,2,2,3,1,3,2,0,3,2,0,1,2,0,1,1,0,1,2,3,1,1,2,3,3,0,1,0
549,0,0,1,2,2,1,5,6,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,3,1,3,1,6,0,0,1,0,2,3,2,1,2,3,3,3,0,1,1,2,1,1,0,1,3,0,2,3,0,3,2,1,0,1,0,0,3,2,3,3,2,3,3,1,0,0,3,2,1,0,3,0,3,1
550,0,0,0,3,4,0,6,1,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,0,4,2,0,0,1,3,1,1,3,2,0,2,1,3,0,2,1,3,1,2,3,2,1,3,2,0,2,3,0,3,3,2,2,3,0,0,2,3,2,2,3,0,0,2,0,0,2,3,0,2,1,1
551,0,0,0,2,2,3,6,1,83,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,1,3,4,0,4,2,0,0,1,0,0,2,1,3,3,2,2,0,2,1,2,3,0,2,3,3,0,3,0,1,3,0,1,2,0,0,2,2,0,1,3,3,3,3,2,2,0,0,1,3,2,2,0,3,1,3
552,0,0,1,2,2,3,1,3,117,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,1,3,1,7,0,0,0,0,2,0,3,2,2,2,0,2,0,0,3,1,0,0,0,0,3,0,0,1,3,0,3,0,1,0,1,3,0,0,3,1,0,0,0,1,3,0,2,0,1,2,0,1,0,2
553,0,0,1,2,2,3,1,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,1,3,1,7,0,0,2,1,0,1,2,2,0,3,0,2,1,2,1,3,3,1,2,2,0,3,0,3,3,3,2,3,3,2,3,2,2,1,0,0,3,0,0,0,2,2,1,3,1,3,0,1,1,0
554,0,1,2,1,3,2,0,0,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,0,1,5,0,0,0,3,3,3,1,0,3,1,2,3,3,0,0,3,1,2,0,1,3,0,0,1,0,2,1,0,1,1,0,1,3,1,0,2,2,3,2,1,2,3,1,3,0,2,1,0,2,2,3
555,0,0,1,2,2,1,5,6,104,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,0,0,0,1,3,1,6,0,0,2,1,3,3,3,2,1,2,3,0,3,0,2,3,2,1,3,0,3,3,0,1,2,3,0,0,0,2,0,1,2,2,3,0,2,1,3,3,3,1,3,3,0,2,3,3,0,0
556,0,1,1,0,0,5,2,4,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,3,4,2,3,0,0,2,3,0,3,3,0,2,1,0,3,3,2,2,3,0,1,3,0,2,0,1,3,2,2,1,1,1,0,0,3,1,0,0,2,2,1,0,2,0,1,2,3,1,1,0,0,3,3
557,0,1,2,1,1,4,3,7,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,0,1,0,5,0,0,0,0,2,1,3,0,3,2,3,1,2,0,0,3,0,2,0,3,1,2,0,2,1,2,2,0,1,3,0,2,2,3,0,3,2,1,2,3,3,0,1,1,0,2,1,2,2,2
558,0,1,2,1,1,4,3,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,2,2,0,2,3,1,0,0,2,1,3,3,3,0,1,3,3,3,1,2,0,3,3,2,2,1,1,1,0,2,3,3,3,0,2,2,2,1,3,3,2,0,1,2,1,2,3,3,3,3,0,3,1,2,2,3
559,0,0,0,2,2,3,1,3,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,4,0,4,7,0,0,0,3,1,1,3,0,0,3,1,2,0,1,1,3,0,0,3,3,3,1,3,1,1,3,0,1,0,0,2,3,1,0,0,0,3,0,2,1,2,3,2,1,1,1,2,2,2,0
560,0,0,0,3,4,0,4,5,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,1,1,2,5,0,5,0,0,3,3,0,1,1,2,3,2,1,3,0,1,2,3,0,2,2,2,1,0,2,1,3,2,3,0,2,1,3,3,0,3,2,1,0,0,3,3,0,1,0,3,3,0,1,0,3,2
561,0,1,1,0,0,5,2,4,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,3,4,2,3,0,0,3,0,3,0,1,1,2,1,3,2,2,2,2,1,3,2,3,2,2,0,2,2,1,2,1,2,2,3,0,3,1,0,2,0,2,0,1,2,3,0,1,2,1,0,3,3,0,2
562,0,1,2,1,1,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,2,1,2,5,0,5,0,0,3,2,3,3,1,2,1,1,3,1,3,3,0,3,2,1,2,1,0,0,3,2,2,2,3,0,3,0,0,2,3,1,0,1,1,0,1,0,2,3,1,2,3,1,3,2,0,0
563,0,0,1,2,2,3,1,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,1,3,1,7,0,0,3,2,2,0,0,0,2,0,1,1,3,0,2,0,3,3,3,2,2,2,1,1,0,3,3,2,3,0,1,1,0,0,0,0,0,0,0,2,3,2,3,2,3,2,3,3,3,2
564,0,0,0,2,2,3,6,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,1,3,4,0,4,2,0,0,3,3,2,2,3,1,0,0,1,2,1,1,0,2,0,2,1,3,1,2,3,3,3,0,0,3,2,3,0,0,1,0,2,2,3,1,2,2,2,0,3,3,1,2,2,3,1,1
565,0,0,1,2,2,3,1,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,1,3,1,7,0,0,0,3,1,0,1,2,1,0,3,0,3,0,1,3,2,1,0,0,1,3,2,2,0,0,2,2,1,3,3,3,3,0,2,0,2,2,1,3,0,2,2,1,2,3,3,0,0,0
566,0,1,2,1,1,4,3,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,2,2,0,2,3,1,0,0,2,3,1,3,3,0,3,1,3,2,0,0,2,1,0,3,1,2,1,2,3,2,2,0,3,1,1,3,3,0,0,2,2,2,0,0,1,1,0,1,2,1,1,0,0,3,0,2
567,0,0,0,3,1,4,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,1,2,5,0,5,0,0,3,0,1,0,1,0,2,2,1,3,3,3,0,1,2,1,0,3,0,3,3,2,3,0,1,0,3,0,2,3,0,0,3,0,0,0,0,2,3,1,1,3,2,1,0,2,0,1
568,0,1,1,0,0,5,2,4,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,3,4,2,3,0,0,1,0,0,1,2,3,3,0,1,2,1,1,2,2,3,3,3,1,3,2,0,1,2,3,2,0,1,3,3,2,1,3,1,3,2,2,1,2,2,2,0,2,3,2,2,1,0,2
569,0,0,1,0,0,1,5,6,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,0,0,1,3,1,6,0,0,2,1,1,1,1,0,2,1,1,2,0,0,0,2,3,2,1,2,1,2,0,0,0,3,0,1,3,0,1,0,3,1,1,0,1,2,1,0,0,2,0,2,3,1,1,0,0,0
570,0,0,0,3,4,0,6,1,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,0,4,2,0,0,2,2,3,1,2,1,2,1,3,1,2,0,2,3,1,1,0,1,1,1,3,0,2,3,3,2,2,1,2,2,3,2,1,1,3,1,3,2,2,1,3,1,3,3,3,2,0,0
571,0,1,1,0,0,5,2,4,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,3,4,2,3,0,0,0,2,0,0,0,1,0,3,1,2,0,1,3,3,2,1,3,3,2,3,0,0,3,1,2,2,1,1,3,1,0,0,0,0,3,2,1,3,2,1,1,2,1,2,0,1,0,2
572,0,0,0,3,1,4,3,7,102,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,1,2,5,0,5,0,0,2,3,0,0,2,2,3,1,1,0,3,2,3,2,3,0,0,2,2,1,2,1,0,3,0,1,0,1,2,0,2,1,3,2,0,0,1,2,3,1,2,0,0,1,0,2,0,1
573,0,1,2,1,1,4,3,7,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,0,2,0,5,0,0,1,1,1,2,2,1,0,2,2,0,1,1,3,0,2,0,0,1,0,1,0,3,1,0,2,2,1,2,2,3,3,0,2,2,3,3,0,1,3,2,1,1,3,1,0,2,1,3
574,0,0,1,2,2,3,1,3,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,1,3,1,6,0,0,2,1,0,2,2,1,0,0,3,2,3,2,0,0,1,2,2,1,3,2,3,0,1,3,2,3,3,1,0,2,1,0,1,2,2,0,1,2,1,1,3,2,3,3,1,2,1,2
575,0,0,0,3,4,0,6,1,18,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,0,4,2,0,0,0,2,0,1,0,1,3,1,3,1,3,0,3,1,1,0,2,0,1,0,1,2,1,0,3,1,2,1,1,3,2,0,2,2,3,2,2,0,0,2,0,1,3,0,3,2,0,2
576,0,0,1,2,2,3,1,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,1,3,1,7,0,0,2,3,3,0,0,2,2,3,2,2,2,2,0,2,0,3,2,0,1,0,2,1,2,2,2,2,3,2,2,0,0,2,1,1,2,3,1,1,1,0,3,0,2,1,0,3,2,3
577,0,1,2,1,3,2,0,2,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,2,2,0,1,3,1,0,0,3,2,1,1,3,1,2,0,3,2,2,3,2,3,2,0,0,1,0,2,1,1,1,3,2,0,0,1,2,1,2,0,1,0,2,3,3,3,2,3,3,1,0,3,3,0,2,3
578,0,0,1,2,2,3,1,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,1,3,1,7,0,0,0,0,0,3,1,3,0,2,0,1,1,2,2,1,2,0,3,3,0,2,3,1,2,3,1,3,2,2,2,2,3,2,1,1,3,0,3,1,0,2,0,1,1,0,0,1,1,3
579,0,0,0,3,4,0,4,5,93,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,5,6,4,0,0,1,3,0,1,3,0,2,0,0,3,1,0,0,3,2,1,2,1,2,0,1,2,2,1,1,3,2,2,0,2,0,2,0,2,3,1,2,3,2,1,3,1,2,3,1,1,3,3
580,0,1,2,1,3,2,0,0,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,0,1,5,0,0,0,0,0,3,0,1,0,3,0,3,1,0,3,0,1,3,3,3,1,1,3,0,0,1,2,1,2,1,3,0,0,3,3,3,1,2,3,0,0,1,0,3,1,2,0,0,0,3,0
581,0,1,2,1,3,2,0,2,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,0,2,3,1,0,0,2,0,1,0,1,2,0,0,2,0,1,0,2,0,2,0,1,3,3,0,2,1,0,1,2,0,3,3,0,2,2,2,0,0,1,1,1,2,3,0,0,0,1,0,0,2,3,1
582,0,0,1,2,2,3,5,6,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,3,1,2,1,6,0,0,2,3,1,1,1,3,2,0,0,2,1,2,0,3,1,0,1,0,3,2,3,0,3,2,2,3,3,1,3,2,1,0,2,2,2,2,0,1,1,1,0,3,1,1,3,3,0,3
583,0,1,2,1,3,2,0,0,40,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,0,1,3,1,0,0,2,2,0,1,0,2,0,2,1,2,2,2,1,0,3,2,3,1,1,1,2,1,0,1,2,1,0,1,3,1,0,2,0,0,2,2,1,3,0,0,2,1,0,1,0,2,2,2
584,0,1,1,0,0,5,2,4,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,3,4,2,3,0,0,1,2,0,0,1,1,1,2,1,3,2,2,0,2,1,3,2,0,3,0,1,3,0,0,1,0,3,1,3,3,3,0,3,0,3,0,0,1,1,3,3,1,0,2,2,3,0,1
585,0,0,1,2,2,3,1,3,36,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,1,3,1,7,0,0,2,2,2,3,2,1,0,1,0,3,0,0,2,2,1,2,2,1,2,0,2,0,1,2,3,0,2,0,2,3,1,3,1,1,1,0,3,0,0,3,2,2,1,2,3,2,2,3
586,0,0,0,3,4,0,4,5,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,5,6,4,0,0,2,2,3,1,2,2,0,2,1,1,2,3,1,1,2,0,3,2,0,2,2,2,1,2,2,1,0,0,1,2,0,3,0,2,1,1,3,3,1,1,0,1,3,1,1,0,1,1
587,0,1,2,1,1,4,3,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,2,2,0,2,3,5,0,0,3,1,0,1,2,2,0,3,1,1,2,1,1,0,3,0,1,1,3,0,1,3,3,1,0,0,0,3,2,2,0,3,0,1,3,0,2,0,3,3,1,2,3,1,0,3,0,2
588,0,0,0,3,4,0,4,5,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,5,6,4,0,0,1,3,3,0,1,1,1,3,3,2,3,3,0,0,3,3,0,1,0,2,2,1,2,3,2,3,1,0,3,3,1,1,0,0,2,2,3,0,1,0,1,3,0,3,1,0,0,1
589,0,1,1,0,0,5,2,4,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,3,4,2,3,0,0,0,0,3,1,2,1,3,3,3,1,1,1,0,3,1,1,3,0,1,0,1,3,1,2,0,3,3,1,2,3,0,0,2,0,1,0,1,2,1,3,1,0,3,0,0,3,1,1
590,0,1,1,0,0,5,2,4,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,3,4,2,3,0,0,3,2,3,2,0,1,0,3,1,2,1,0,1,2,3,2,1,2,2,2,0,2,2,1,2,1,0,1,1,0,2,0,1,0,3,1,3,0,3,1,3,0,0,3,2,1,2,0
591,0,1,1,0,0,1,5,6,111,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,2,0,0,0,0,3,2,3,6,0,0,1,1,2,1,3,0,0,2,0,3,0,1,2,1,1,1,0,3,3,1,3,1,1,0,0,0,1,0,2,1,0,0,0,3,3,2,1,1,1,1,1,3,1,1,0,2,3,1
592,0,0,0,3,4,0,6,1,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,0,4,2,0,0,3,1,1,2,1,1,1,0,1,3,1,1,2,2,0,3,1,0,0,2,2,2,1,0,1,2,3,0,3,0,1,0,3,1,2,0,1,1,3,3,3,0,1,1,0,1,0,0
593,0,1,2,0,0,5,2,4,119,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,0,0,3,4,2,3,0,0,1,0,3,0,1,2,1,2,1,2,2,1,0,1,3,0,2,0,0,3,3,0,0,2,3,0,0,0,0,2,2,2,3,0,2,2,1,2,1,3,1,3,3,0,1,2,0,1
594,0,0,0,3,1,4,4,7,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,1,1,2,5,0,5,0,0,3,2,1,1,1,2,3,3,2,2,2,0,2,1,1,3,1,0,3,3,3,3,1,0,1,2,2,2,3,0,0,1,3,2,3,3,2,2,0,3,1,3,2,3,3,1,0,0
595,0,1,2,1,1,4,3,7,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,2,5,0,5,0,0,2,3,1,0,2,1,0,3,1,0,1,2,1,3,0,3,3,1,1,1,3,2,1,2,3,3,0,3,0,1,1,0,0,1,2,0,1,3,1,3,2,3,1,2,3,3,0,2
596,0,0,1,2,2,3,1,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,1,3,1,7,0,0,2,1,3,3,0,0,1,0,0,2,3,2,3,3,0,2,0,0,2,3,1,1,1,1,1,1,2,1,2,1,0,0,3,2,1,1,2,0,0,1,3,0,0,0,3,1,2,2
597,0,0,1,2,2,3,1,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,1,3,1,7,0,0,0,0,1,3,1,1,0,1,1,3,1,2,1,1,2,1,2,3,0,2,1,3,0,3,1,1,0,0,0,0,3,1,0,2,2,2,2,3,2,3,1,2,2,3,2,3,1,0
598,0,0,0,3,4,0,4,5,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,4,0,4,2,0,0,2,1,2,3,0,1,2,3,0,3,1,0,2,2,2,1,0,1,3,2,1,3,0,3,1,1,3,3,3,2,1,0,3,2,2,3,2,1,3,3,2,3,0,3,2,0,1,3
599,0,1,1,0,0,5,2,4,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,3,4,2,3,0,0,0,0,0,0,3,3,2,3,0,0,2,1,3,0,3,2,3,3,3,0,1,0,1,0,2,3,1,0,1,1,1,2,0,0,3,1,3,3,2,0,0,1,2,0,1,3,0,0
